cod_ibge,ente,capital,regiao,uf,esfera,exercicio,populacao,cnpj
5006309,Paranaíba,0  ,CO,MS,M,2026,42638,03343118000100
5006358,Paranhos,0  ,CO,MS,M,2026,13368,01998335000103
5006408,Pedro Gomes,0  ,CO,MS,M,2026,6910,03352986000157
5006606,Ponta Porã,0  ,CO,MS,M,2026,98598,03434792000109
5006903,Porto Murtinho,0  ,CO,MS,M,2026,12721,03107539000132
5007109,Ribas do Rio Pardo,0  ,CO,MS,M,2026,24152,03501541000191
5007208,Rio Brilhante,0  ,CO,MS,M,2026,40419,03681582000107
5007307,Rio Negro,0  ,CO,MS,M,2026,4921,03501558000149
5007406,Rio Verde de Mato Grosso,0  ,CO,MS,M,2026,20454,03354560000132
5007505,Rochedo,0  ,CO,MS,M,2026,5451,03501566000195
5007554,Santa Rita do Pardo,0  ,CO,MS,M,2026,7165,01561372000150
5007695,São Gabriel do Oeste,0  ,CO,MS,M,2026,32207,15389588000194
5007703,Sete Quedas,0  ,CO,MS,M,2026,11322,03889011000162
5007802,Selvíria,0  ,CO,MS,M,2026,8716,15410665000140
5007901,Sidrolândia,0  ,CO,MS,M,2026,49735,03501574000131
5007935,Sonora,0  ,CO,MS,M,2026,14813,24651234000167
5007950,Tacuru,0  ,CO,MS,M,2026,11205,03888989000100
5007976,Taquarussu,0  ,CO,MS,M,2026,3740,03923703000180
5008008,Terenos,0  ,CO,MS,M,2026,18182,03501582000188
5008305,Três Lagoas,0  ,CO,MS,M,2026,143523,03184041000173
5008404,Vicentina,0  ,CO,MS,M,2026,6505,24644502000113
5100102,Acorizal,0  ,CO,MT,M,2026,4948,03507571000105
5100201,Água Boa,0  ,CO,MT,M,2026,32099,15023898000190
5100250,Alta Floresta,0  ,CO,MT,M,2026,62158,15023906000107
5100300,Alto Araguaia,0  ,CO,MT,M,2026,17751,03579836000180
5100359,Alto Boa Vista,0  ,CO,MT,M,2026,5920,37465143000189
5100409,Alto Garças,0  ,CO,MT,M,2026,13956,03133097000107
5100508,Alto Paraguai,0  ,CO,MT,M,2026,7525,03648532000128
5100607,Alto Taquari,0  ,CO,MT,M,2026,11877,01362680000156
5100805,Apiacás,0  ,CO,MT,M,2026,8693,01321850000154
5101001,Araguaiana,0  ,CO,MT,M,2026,4005,03239035000176
5101209,Araguainha,0  ,CO,MT,M,2026,997,03947926000187
5101258,Araputanga,0  ,CO,MT,M,2026,14805,15023914000145
5101308,Arenápolis,0  ,CO,MT,M,2026,10769,24977654000138
5101407,Aripuanã,0  ,CO,MT,M,2026,26558,03507498000171
5101605,Barão de Melgaço,0  ,CO,MT,M,2026,7137,03507563000169
5101704,Barra do Bugres,0  ,CO,MT,M,2026,29406,03507522000172
5101803,Barra do Garças,0  ,CO,MT,M,2026,73878,03439239000150
5101852,Bom Jesus do Araguaia,0  ,CO,MT,M,2026,7912,04173952000168
5101902,Brasnorte,0  ,CO,MT,M,2026,17645,01375138000138
5102504,Cáceres,0  ,CO,MT,M,2026,91767,03214145000183
5102603,Campinápolis,0  ,CO,MT,M,2026,15808,00965152000129
5102637,Campo Novo do Parecis,0  ,CO,MT,M,2026,51722,24772287000136
5102678,Campo Verde,0  ,CO,MT,M,2026,49053,24950495000188
5102686,Campos de Júlio,0  ,CO,MT,M,2026,9946,01614516000199
5102694,Canabrava do Norte,0  ,CO,MT,M,2026,4451,37465200000120
5102702,Canarana,0  ,CO,MT,M,2026,28324,15023922000191
5102793,Carlinda,0  ,CO,MT,M,2026,10260,01617905000178
5102850,Castanheira,0  ,CO,MT,M,2026,7392,24772154000160
5103007,Chapada dos Guimarães,0  ,CO,MT,M,2026,19458,03507530000119
5103056,Cláudia,0  ,CO,MT,M,2026,9301,01310499000104
5103106,Cocalinho,0  ,CO,MT,M,2026,6495,00965145000127
5103205,Colíder,0  ,CO,MT,M,2026,32054,15023930000138
5103254,Colniza,0  ,CO,MT,M,2026,26026,04213687000102
5103304,Comodoro,0  ,CO,MT,M,2026,18469,01367853000129
5103353,Confresa,0  ,CO,MT,M,2026,38460,37464716000150
5103361,Conquista D'Oeste,0  ,CO,MT,M,2026,3908,04219688000156
5103379,Cotriguaçu,0  ,CO,MT,M,2026,10030,37465309000167
5103403,Cuiabá,1  ,CO,MT,M,2026,691875,03533064000146
5103437,Curvelândia,0  ,CO,MT,M,2026,4970,04217647000120
5103452,Denise,0  ,CO,MT,M,2026,6675,03953718000190
5103502,Diamantino,0  ,CO,MT,M,2026,22623,03648540000174
5103601,Dom Aquino,0  ,CO,MT,M,2026,7890,03347119000123
5103700,Feliz Natal,0  ,CO,MT,M,2026,10523,01614088000102
5103809,Figueirópolis D'Oeste,0  ,CO,MT,M,2026,3056,01367762000193
5103858,Gaúcha do Norte,0  ,CO,MT,M,2026,9397,01614539000101
5103908,General Carneiro,0  ,CO,MT,M,2026,6319,03503612000195
5103957,Glória D'Oeste,0  ,CO,MT,M,2026,2878,37464955000100
5104104,Guarantã do Norte,0  ,CO,MT,M,2026,31209,03239019000183
5104203,Guiratinga,0  ,CO,MT,M,2026,10252,03347127000170
5104500,Indiavaí,0  ,CO,MT,M,2026,2172,03239027000120
5104526,Ipiranga do Norte,0  ,CO,MT,M,2026,8658,07209245000172
5104542,Itanhangá,0  ,CO,MT,M,2026,8257,07209225000100
5104559,Itaúba,0  ,CO,MT,M,2026,5201,03238961000127
5104609,Itiquira,0  ,CO,MT,M,2026,12587,03370251000156
5104807,Jaciara,0  ,CO,MT,M,2026,29803,03347135000116
5104906,Jangada,0  ,CO,MT,M,2026,7413,24772147000168
5105002,Jauru,0  ,CO,MT,M,2026,7881,15023948000130
5105101,Juara,0  ,CO,MT,M,2026,36089,15072663000199
5105150,Juína,0  ,CO,MT,M,2026,48396,15359201000157
5105176,Juruena,0  ,CO,MT,M,2026,10057,24950461000193
5105200,Juscimeira,0  ,CO,MT,M,2026,11622,15023955000131
5105234,Lambari D'Oeste,0  ,CO,MT,M,2026,4662,37465408000149
5105259,Lucas do Rio Verde,0  ,CO,MT,M,2026,95792,24772246000140
5105309,Luciara,0  ,CO,MT,M,2026,2616,03503620000131
5105507,Vila Bela da Santíssima Trindade,0  ,CO,MT,M,2026,17592,03214160000121
5105580,Marcelândia,0  ,CO,MT,M,2026,11355,03238987000175
5105606,Matupá,0  ,CO,MT,M,2026,21959,24772188000154
5105622,Mirassol d'Oeste,0  ,CO,MT,M,2026,27637,03755477000175
5105903,Nobres,0  ,CO,MT,M,2026,15796,03424272000107
5106000,Nortelândia,0  ,CO,MT,M,2026,5890,03425170000106
5106109,Nossa Senhora do Livramento,0  ,CO,MT,M,2026,11658,03507514000126
5106158,Nova Bandeirantes,0  ,CO,MT,M,2026,14340,33683822000173
5106174,Nova Nazaré,0  ,CO,MT,M,2026,4575,04202280000171
5106182,Nova Lacerda,0  ,CO,MT,M,2026,7072,01614519000122
5106190,Nova Santa Helena,0  ,CO,MT,M,2026,4502,04214704000118
5106208,Nova Brasilândia,0  ,CO,MT,M,2026,3791,15023963000188
5106216,Nova Canaã do Norte,0  ,CO,MT,M,2026,11734,03238912000194
5106224,Nova Mutum,0  ,CO,MT,M,2026,63455,24772162000106
5106232,Nova Olímpia,0  ,CO,MT,M,2026,16204,03238920000130
5106240,Nova Ubiratã,0  ,CO,MT,M,2026,9760,01614521000100
5106257,Nova Xavantina,0  ,CO,MT,M,2026,25915,15024045000173
5106265,Novo Mundo,0  ,CO,MT,M,2026,6368,01614517000133
5106273,Novo Horizonte do Norte,0  ,CO,MT,M,2026,3267,03238888000193
5106281,Novo São Joaquim,0  ,CO,MT,M,2026,7239,03238581000192
5106299,Paranaíta,0  ,CO,MT,M,2026,12079,03239043000112
5106307,Paranatinga,0  ,CO,MT,M,2026,28870,15023971000124
5106315,Novo Santo Antônio,0  ,CO,MT,M,2026,2041,04199966000150
5106372,Pedra Preta,0  ,CO,MT,M,2026,18946,03773942000109
5106422,Peixoto de Azevedo,0  ,CO,MT,M,2026,33754,03238631000131
5106455,Planalto da Serra,0  ,CO,MT,M,2026,3328,37465176000129
5106505,Poconé,0  ,CO,MT,M,2026,31203,03162872000144
5106653,Pontal do Araguaia,0  ,CO,MT,M,2026,7441,33000670000167
5106703,Ponte Branca,0  ,CO,MT,M,2026,2098,03503638000133
5106752,Pontes e Lacerda,0  ,CO,MT,M,2026,55762,15023989000126
5106778,Porto Alegre do Norte,0  ,CO,MT,M,2026,12649,03238672000128
5106802,Porto dos Gaúchos,0  ,CO,MT,M,2026,5705,03204187000133
5106828,Porto Esperidião,0  ,CO,MT,M,2026,10088,03238904000148
5106851,Porto Estrela,0  ,CO,MT,M,2026,3141,24740268000128
5107008,Poxoréu,0  ,CO,MT,M,2026,25103,03408911000140
5107040,Primavera do Leste,0  ,CO,MT,M,2026,96006,01974088000105
5107065,Querência,0  ,CO,MT,M,2026,31100,37465002000166
5107107,São José dos Quatro Marcos,0  ,CO,MT,M,2026,17721,15024029000180
5107156,Reserva do Cabaçal,0  ,CO,MT,M,2026,2020,01367788000131
5107180,Ribeirão Cascalheira,0  ,CO,MT,M,2026,10541,24772113000173
5107198,Ribeirãozinho,0  ,CO,MT,M,2026,2733,15943434000100
5107206,Rio Branco,0  ,CO,MT,M,2026,4440,15023997000172
5107248,Santa Carmem,0  ,CO,MT,M,2026,5795,37465283000157
5107263,Santo Afonso,0  ,CO,MT,M,2026,2416,37464161000146
5107297,São José do Povo,0  ,CO,MT,M,2026,2716,32972424000104
5107305,São José do Rio Claro,0  ,CO,MT,M,2026,14455,15024037000127
5107354,São José do Xingu,0  ,CO,MT,M,2026,6234,37465317000103
5107404,São Pedro da Cipa,0  ,CO,MT,M,2026,4250,37464948000108
5107578,Rondolândia,0  ,CO,MT,M,2026,3518,04221486000149
5107602,Rondonópolis,0  ,CO,MT,M,2026,263708,03347101000121
5107701,Rosário Oeste,0  ,CO,MT,M,2026,15041,03180924000105
5107743,Santa Cruz do Xingu,0  ,CO,MT,M,2026,2904,04178518000170
5107750,Salto do Céu,0  ,CO,MT,M,2026,3657,15024011000189
5107768,Santa Rita do Trivelato,0  ,CO,MT,M,2026,3536,04205596000117
5107776,Santa Terezinha,0  ,CO,MT,M,2026,7737,15031669000118
5107792,Santo Antônio do Leste,0  ,CO,MT,M,2026,4244,04217362000190
5107800,Santo Antônio do Leverger,0  ,CO,MT,M,2026,16839,03507555000112
5107859,São Félix do Araguaia,0  ,CO,MT,M,2026,14604,03918869000108
5107875,Sapezal,0  ,CO,MT,M,2026,32514,01614225000109
5107883,Serra Nova Dourada,0  ,CO,MT,M,2026,1941,04204945000186
5107909,Sinop,0  ,CO,MT,M,2026,223780,15024003000132
5107925,Sorriso,0  ,CO,MT,M,2026,124665,03239076000162
5107941,Tabaporã,0  ,CO,MT,M,2026,9895,37464997000140
5107958,Tangará da Serra,0  ,CO,MT,M,2026,114603,03788239000166
5108006,Tapurah,0  ,CO,MT,M,2026,15638,24772253000141
5108055,Terra Nova do Norte,0  ,CO,MT,M,2026,10591,01978212000100
5108105,Tesouro,0  ,CO,MT,M,2026,2935,03543303000149
4302709,Butiá,0  ,SU,RS,M,2026,19421,88117718000103
4302808,Caçapava do Sul,0  ,SU,RS,M,2026,33501,88142302000145
4302907,Cacequi,0  ,SU,RS,M,2026,11300,88604897000103
4303004,Cachoeira do Sul,0  ,SU,RS,M,2026,82222,87530978000143
4303103,Cachoeirinha,0  ,SU,RS,M,2026,141503,87990800000185
4303202,Cacique Doble,0  ,SU,RS,M,2026,4692,87613600000103
4303301,Caibaté,0  ,SU,RS,M,2026,4795,87613006000112
4303400,Caiçara,0  ,SU,RS,M,2026,4931,87612925000171
4303509,Camaquã,0  ,SU,RS,M,2026,63961,88696810000175
4303558,Camargo,0  ,SU,RS,M,2026,3060,92406099000144
4303608,Cambará do Sul,0  ,SU,RS,M,2026,6490,88756929000196
4303673,Campestre da Serra,0  ,SU,RS,M,2026,3311,92868868000126
4303707,Campina das Missões,0  ,SU,RS,M,2026,5999,87612859000130
4303806,Campinas do Sul,0  ,SU,RS,M,2026,5388,87613444000180
4303905,Campo Bom,0  ,SU,RS,M,2026,64719,90832619000155
4304002,Campo Novo,0  ,SU,RS,M,2026,5063,87613162000183
4304101,Campos Borges,0  ,SU,RS,M,2026,3695,92406164000131
4304200,Candelária,0  ,SU,RS,M,2026,29775,87568911000106
4304309,Cândido Godói,0  ,SU,RS,M,2026,6419,87612842000182
4304358,Candiota,0  ,SU,RS,M,2026,11012,94702818000108
4304408,Canela,0  ,SU,RS,M,2026,50715,88585518000185
4304507,Canguçu,0  ,SU,RS,M,2026,50968,88861430000149
4304606,Canoas,0  ,SU,RS,M,2026,359840,88577416000118
4304614,Canudos do Vale,0  ,SU,RS,M,2026,1686,04218263000122
4304622,Capão Bonito do Sul,0  ,SU,RS,M,2026,1769,04215971000100
4304630,Capão da Canoa,0  ,SU,RS,M,2026,66234,90836693000140
4304655,Capão do Cipó,0  ,SU,RS,M,2026,3187,04213779000184
4304663,Capão do Leão,0  ,SU,RS,M,2026,27416,87691507000117
4304671,Capivari do Sul,0  ,SU,RS,M,2026,4080,01610503000141
4304689,Capela de Santana,0  ,SU,RS,M,2026,11424,92122720000148
4304697,Capitão,0  ,SU,RS,M,2026,2994,94706132000187
4304705,Carazinho,0  ,SU,RS,M,2026,63670,87613535000116
4304713,Caraá,0  ,SU,RS,M,2026,7555,01614158000114
4304804,Carlos Barbosa,0  ,SU,RS,M,2026,31585,88587183000134
4304853,Carlos Gomes,0  ,SU,RS,M,2026,1384,93539187000187
4304903,Casca,0  ,SU,RS,M,2026,9698,87596623000157
4304952,Caseiros,0  ,SU,RS,M,2026,3064,90483058000126
4305009,Catuípe,0  ,SU,RS,M,2026,8834,87613063000100
4305108,Caxias do Sul,0  ,SU,RS,M,2026,479599,88830609000139
4305116,Centenário,0  ,SU,RS,M,2026,2777,93539138000144
4305124,Cerrito,0  ,SU,RS,M,2026,5910,01612869000150
4305132,Cerro Branco,0  ,SU,RS,M,2026,3859,92000223000177
4305157,Cerro Grande,0  ,SU,RS,M,2026,2428,92005545000109
4305173,Cerro Grande do Sul,0  ,SU,RS,M,2026,9333,92324748000168
4305207,Cerro Largo,0  ,SU,RS,M,2026,14014,87612990000105
4305306,Chapada,0  ,SU,RS,M,2026,9751,87613220000179
4305355,Charqueadas,0  ,SU,RS,M,2026,36110,88743604000179
4305371,Charrua,0  ,SU,RS,M,2026,2800,92450733000146
4305405,Chiapetta,0  ,SU,RS,M,2026,3991,87613055000155
4305439,Chuí,0  ,SU,RS,M,2026,6409,01606399000111
4305447,Chuvisca,0  ,SU,RS,M,2026,4682,01610869000110
4305454,Cidreira,0  ,SU,RS,M,2026,17583,90256686000179
4305504,Ciríaco,0  ,SU,RS,M,2026,4208,88202437000159
2404903,Itaú,0  ,NE,RN,M,2026,5447,08148553000106
2405009,Jaçanã,0  ,NE,RN,M,2026,8053,08158800000147
2405108,Jandaíra,0  ,NE,RN,M,2026,6752,08309239000150
2405207,Janduís,0  ,NE,RN,M,2026,4813,08349003000147
2405306,Boa Saúde,0  ,NE,RN,M,2026,8843,08142655000106
2405405,Japi,0  ,NE,RN,M,2026,5219,08159071000143
2405504,Jardim de Angicos,0  ,NE,RN,M,2026,2488,08111338000122
2405603,Jardim de Piranhas,0  ,NE,RN,M,2026,14446,08096604000195
2405702,Jardim do Seridó,0  ,NE,RN,M,2026,11942,08086662000138
2405801,João Câmara,0  ,NE,RN,M,2026,34849,08309536000103
2405900,João Dias,0  ,NE,RN,M,2026,2073,08148470000109
2406007,José da Penha,0  ,NE,RN,M,2026,5966,08357642000154
2406106,Jucurutu,0  ,NE,RN,M,2026,18304,08095283000104
2406155,Jundiá,0  ,NE,RN,M,2026,3868,04214217000155
2406205,Lagoa d'Anta,0  ,NE,RN,M,2026,6756,08142887000164
2406304,Lagoa de Pedras,0  ,NE,RN,M,2026,7597,08143026000109
2406403,Lagoa de Velhos,0  ,NE,RN,M,2026,2631,08159162000189
2406502,Lagoa Nova,0  ,NE,RN,M,2026,16203,08182313000110
2406601,Lagoa Salgada,0  ,NE,RN,M,2026,8657,08162869000144
2406700,Lajes,0  ,NE,RN,M,2026,10094,08113466000105
2406809,Lajes Pintadas,0  ,NE,RN,M,2026,4950,08159394000137
2406908,Lucrécia,0  ,NE,RN,M,2026,3576,08349045000188
2407005,Luís Gomes,0  ,NE,RN,M,2026,9271,08357600000113
2407104,Macaíba,0  ,NE,RN,M,2026,87056,08234148000100
2407203,Macau,0  ,NE,RN,M,2026,28350,08184434000109
2407252,Major Sales,0  ,NE,RN,M,2026,4086,01612383000111
2407302,Marcelino Vieira,0  ,NE,RN,M,2026,8083,08357618000115
2407401,Martins,0  ,NE,RN,M,2026,8415,08153462000150
2407500,Maxaranguape,0  ,NE,RN,M,2026,10534,08170540000125
2407609,Messias Targino,0  ,NE,RN,M,2026,4410,08349060000126
2407708,Montanhas,0  ,NE,RN,M,2026,11785,08354383000108
2407807,Monte Alegre,0  ,NE,RN,M,2026,23953,08365900000144
2407906,Monte das Gameleiras,0  ,NE,RN,M,2026,2345,08196941000154
2408003,Mossoró,0  ,NE,RN,M,2026,278587,08348971000139
2408102,Natal,1  ,NE,RN,M,2026,784249,08241747000143
2408201,Nísia Floresta,0  ,NE,RN,M,2026,34325,08167306000149
2408300,Nova Cruz,0  ,NE,RN,M,2026,35523,08144784000133
2408409,Olho-d'Água do Borges,0  ,NE,RN,M,2026,3736,08349029000195
2408508,Ouro Branco,0  ,NE,RN,M,2026,5084,08095473000121
2408607,Paraná,0  ,NE,RN,M,2026,4048,08148454000116
2408706,Paraú,0  ,NE,RN,M,2026,3650,08084691000160
2408805,Parazinho,0  ,NE,RN,M,2026,4945,08113631000129
2408904,Parelhas,0  ,NE,RN,M,2026,22242,08087561000181
2408953,Rio do Fogo,0  ,NE,RN,M,2026,10692,01612393000157
2409100,Passa e Fica,0  ,NE,RN,M,2026,11407,08144982000105
2409209,Passagem,0  ,NE,RN,M,2026,3233,08145153000139
2409308,Patu,0  ,NE,RN,M,2026,11215,08349078000128
2409332,Santa Maria,0  ,NE,RN,M,2026,5000,01612438000193
2409407,Pau dos Ferros,0  ,NE,RN,M,2026,32123,08148421000176
2409506,Pedra Grande,0  ,NE,RN,M,2026,3736,08113896000127
2409605,Pedra Preta,0  ,NE,RN,M,2026,2495,08113995000109
2409704,Pedro Avelino,0  ,NE,RN,M,2026,6312,08294654000187
2409803,Pedro Velho,0  ,NE,RN,M,2026,14197,08354896000119
2409902,Pendências,0  ,NE,RN,M,2026,12499,08122657000133
2410009,Pilões,0  ,NE,RN,M,2026,2992,08148488000100
5209804,Hidrolina,0  ,CO,GO,M,2026,3477,01067230000130
5209903,Iaciara,0  ,CO,GO,M,2026,10289,01740448000104
5209937,Inaciolândia,0  ,CO,GO,M,2026,6076,26923755000151
5209952,Indiara,0  ,CO,GO,M,2026,17985,00005959000110
5210000,Inhumas,0  ,CO,GO,M,2026,53884,01153030000109
5210109,Ipameri,0  ,CO,GO,M,2026,26223,01763606000141
5210158,Ipiranga de Goiás,0  ,CO,GO,M,2026,2968,04215377000119
5210208,Iporá,0  ,CO,GO,M,2026,37283,01157536000188
5210307,Israelândia,0  ,CO,GO,M,2026,2515,01067248000132
5210406,Itaberaí,0  ,CO,GO,M,2026,47603,02451938000153
5210562,Itaguari,0  ,CO,GO,M,2026,5120,24850109000186
5210604,Itaguaru,0  ,CO,GO,M,2026,4837,01067255000134
5210802,Itajá,0  ,CO,GO,M,2026,4276,02186757000147
5210901,Itapaci,0  ,CO,GO,M,2026,21891,01134808000124
5211008,Itapirapuã,0  ,CO,GO,M,2026,8133,02024933000144
5211206,Itapuranga,0  ,CO,GO,M,2026,26553,01146604000103
5211305,Itarumã,0  ,CO,GO,M,2026,6124,01067271000127
5211404,Itauçu,0  ,CO,GO,M,2026,7636,00167437000114
5211503,Itumbiara,0  ,CO,GO,M,2026,113322,02204196000161
5211602,Ivolândia,0  ,CO,GO,M,2026,2731,02321891000103
5211701,Jandaia,0  ,CO,GO,M,2026,6365,02879138000138
5211800,Jaraguá,0  ,CO,GO,M,2026,46633,01223916000173
5211909,Jataí,0  ,CO,GO,M,2026,111634,01165729000180
5212006,Jaupaci,0  ,CO,GO,M,2026,2939,01767342000102
5212055,Jesúpolis,0  ,CO,GO,M,2026,2112,37623501000134
5212105,Joviânia,0  ,CO,GO,M,2026,7247,02029957000196
5212204,Jussara,0  ,CO,GO,M,2026,19926,02922128000138
5212253,Lagoa Santa,0  ,CO,GO,M,2026,1435,04215178000100
5212303,Leopoldo de Bulhões,0  ,CO,GO,M,2026,9123,01067305000183
5212501,Luziânia,0  ,CO,GO,M,2026,221262,01169416000109
5212600,Mairipotaba,0  ,CO,GO,M,2026,2631,01067842000123
5212709,Mambaí,0  ,CO,GO,M,2026,8493,01740463000152
5212808,Mara Rosa,0  ,CO,GO,M,2026,10806,00007468000108
5212907,Marzagão,0  ,CO,GO,M,2026,2942,01174580000104
5212956,Matrinchã,0  ,CO,GO,M,2026,4004,24850216000104
5213004,Maurilândia,0  ,CO,GO,M,2026,10145,02056752000108
5213053,Mimoso de Goiás,0  ,CO,GO,M,2026,2626,25053430000100
5213087,Minaçu,0  ,CO,GO,M,2026,26616,02215275000178
5213103,Mineiros,0  ,CO,GO,M,2026,74999,02316537000190
5213400,Moiporá,0  ,CO,GO,M,2026,1687,02321909000177
5213509,Monte Alegre de Goiás,0  ,CO,GO,M,2026,6534,01126341000170
5213707,Montes Claros de Goiás,0  ,CO,GO,M,2026,9024,01767722000139
5213756,Montividiu,0  ,CO,GO,M,2026,13094,25043571000134
5213772,Montividiu do Norte,0  ,CO,GO,M,2026,3743,25005166000121
5213806,Morrinhos,0  ,CO,GO,M,2026,54326,01789551000149
5213855,Morro Agudo de Goiás,0  ,CO,GO,M,2026,2505,25043621000183
5213905,Mossâmedes,0  ,CO,GO,M,2026,4626,02267698000131
5214002,Mozarlândia,0  ,CO,GO,M,2026,15199,01135227000107
5214051,Mundo Novo,0  ,CO,GO,M,2026,6202,00163055000112
5214101,Mutunópolis,0  ,CO,GO,M,2026,3540,01799683000151
5214408,Nazário,0  ,CO,GO,M,2026,8349,01373620000139
5214507,Nerópolis,0  ,CO,GO,M,2026,34273,01105626000125
5214606,Niquelândia,0  ,CO,GO,M,2026,33890,02215895000107
5214705,Nova América,0  ,CO,GO,M,2026,2380,01135409000188
5214804,Nova Aurora,0  ,CO,GO,M,2026,2132,01303619000138
5214838,Nova Crixás,0  ,CO,GO,M,2026,13153,00236968000111
5214861,Nova Glória,0  ,CO,GO,M,2026,8356,00098095000128
5214879,Nova Iguaçu de Goiás,0  ,CO,GO,M,2026,3084,33331661000159
5214903,Nova Roma,0  ,CO,GO,M,2026,3022,01067925000112
5215009,Nova Veneza,0  ,CO,GO,M,2026,9883,01123678000124
5215207,Novo Brasil,0  ,CO,GO,M,2026,3567,00006874000156
5215231,Novo Gama,0  ,CO,GO,M,2026,107663,01629276000104
5215256,Novo Planalto,0  ,CO,GO,M,2026,3703,25041005000193
5215306,Orizona,0  ,CO,GO,M,2026,17035,02385839000110
5215405,Ouro Verde de Goiás,0  ,CO,GO,M,2026,4109,01485531000184
5215504,Ouvidor,0  ,CO,GO,M,2026,7665,01131010000129
5215603,Padre Bernardo,0  ,CO,GO,M,2026,37207,01170331000132
5215652,Palestina de Goiás,0  ,CO,GO,M,2026,3113,24858102000100
5215702,Palmeiras de Goiás,0  ,CO,GO,M,2026,34375,02394757000132
5215801,Palmelo,0  ,CO,GO,M,2026,2266,01181239000178
5215900,Palminópolis,0  ,CO,GO,M,2026,3959,01178573000172
5216007,Panamá,0  ,CO,GO,M,2026,2432,00079830000156
5216304,Paranaiguara,0  ,CO,GO,M,2026,7356,02056745000106
5216403,Paraúna,0  ,CO,GO,M,2026,10727,02394765000189
5216452,Perolândia,0  ,CO,GO,M,2026,2999,24859324000148
5216809,Petrolina de Goiás,0  ,CO,GO,M,2026,9519,01825413000178
5216908,Pilar de Goiás,0  ,CO,GO,M,2026,2254,02647303000126
5217104,Piracanjuba,0  ,CO,GO,M,2026,25373,01179647000195
5217203,Piranhas,0  ,CO,GO,M,2026,11940,01168145000169
5217302,Pirenópolis,0  ,CO,GO,M,2026,28028,01067941000105
5217401,Pires do Rio,0  ,CO,GO,M,2026,33736,01181585000156
5217609,Planaltina,0  ,CO,GO,M,2026,112304,01740422000166
5217708,Pontalina,0  ,CO,GO,M,2026,18763,01791276000106
5218003,Porangatu,0  ,CO,GO,M,2026,45512,01801612000146
5218052,Porteirão,0  ,CO,GO,M,2026,4276,01617413000182
5218102,Portelândia,0  ,CO,GO,M,2026,3191,02317378000149
5218300,Posse,0  ,CO,GO,M,2026,36291,01743335000162
5218391,Professor Jamil,0  ,CO,GO,M,2026,3750,37388295000125
5218508,Quirinópolis,0  ,CO,GO,M,2026,50329,02056737000151
5218607,Rialma,0  ,CO,GO,M,2026,12665,01135904000197
5218706,Rianápolis,0  ,CO,GO,M,2026,3893,01300094000187
5218789,Rio Quente,0  ,CO,GO,M,2026,4033,24852675000127
5218805,Rio Verde,0  ,CO,GO,M,2026,241494,02056729000105
5218904,Rubiataba,0  ,CO,GO,M,2026,20186,02382836000123
5219001,Sanclerlândia,0  ,CO,GO,M,2026,8085,02164804000151
5219100,Santa Bárbara de Goiás,0  ,CO,GO,M,2026,6306,02264166000140
5219209,Santa Cruz de Goiás,0  ,CO,GO,M,2026,3004,02669976000187
5219258,Santa Fé de Goiás,0  ,CO,GO,M,2026,5047,25107517000105
5219308,Santa Helena de Goiás,0  ,CO,GO,M,2026,39601,02056711000103
5219357,Santa Isabel,0  ,CO,GO,M,2026,3543,00027722000130
5219407,Santa Rita do Araguaia,0  ,CO,GO,M,2026,5765,01067990000148
5219456,Santa Rita do Novo Destino,0  ,CO,GO,M,2026,2611,01612756000154
5219506,Santa Rosa de Goiás,0  ,CO,GO,M,2026,2828,01761113000172
5219605,Santa Tereza de Goiás,0  ,CO,GO,M,2026,3172,02073484000124
5219704,Santa Terezinha de Goiás,0  ,CO,GO,M,2026,10837,01137116000130
5219712,Santo Antônio da Barra,0  ,CO,GO,M,2026,4279,37275823000130
5219738,Santo Antônio de Goiás,0  ,CO,GO,M,2026,8066,37623485000180
5219753,Santo Antônio do Descoberto,0  ,CO,GO,M,2026,75221,00097857000171
5219803,São Domingos,0  ,CO,GO,M,2026,9457,01068014000100
5219902,São Francisco de Goiás,0  ,CO,GO,M,2026,6507,02468437000180
5220009,São João d'Aliança,0  ,CO,GO,M,2026,15026,01313113000100
5220058,São João da Paraúna,0  ,CO,GO,M,2026,1812,25105222000108
5220108,São Luís de Montes Belos,0  ,CO,GO,M,2026,35288,02320406000187
5220157,São Luiz do Norte,0  ,CO,GO,M,2026,4939,25043639000185
5220207,São Miguel do Araguaia,0  ,CO,GO,M,2026,22040,02391654000119
5220264,São Miguel do Passa Quatro,0  ,CO,GO,M,2026,4671,24862864000180
5220280,São Patrício,0  ,CO,GO,M,2026,2200,01616670000108
5220405,São Simão,0  ,CO,GO,M,2026,17181,02056778000148
5220454,Senador Canedo,0  ,CO,GO,M,2026,175042,25107525000151
5220504,Serranópolis,0  ,CO,GO,M,2026,8237,01343086000118
5220603,Silvânia,0  ,CO,GO,M,2026,23150,01068030000100
5220686,Simolândia,0  ,CO,GO,M,2026,5634,24855058000185
5220702,Sítio d'Abadia,0  ,CO,GO,M,2026,2978,01740489000109
5221007,Taquaral de Goiás,0  ,CO,GO,M,2026,4180,01068055000104
5221080,Teresina de Goiás,0  ,CO,GO,M,2026,2660,25105339000183
5221197,Terezópolis de Goiás,0  ,CO,GO,M,2026,8340,36985455000150
5221304,Três Ranchos,0  ,CO,GO,M,2026,2976,01304286000161
